0.012874	0	0.281525	0	0.314815	0.41004	0.948507	0.241668	0.130435	0.229008	0.893617	0.458609	0.262
0.265729	0	0.646628	0	0.588477	0.540142	0.960865	0.023325	1	0.914122	0.808511	0.60596	0.262
0.003184	0	0.338343	0	0.411523	0.35045	0.720906	0.15177	0.217391	0.389313	0.702128	0.535596	0.394
0.000052	0.55	0.065616	0	0.00823	0.554129	0.298661	0.561767	0	0.215649	0.287234	0.17936	0.44
0.000412	0.28	0.534457	0	0.162551	0.515041	0.76622	0.226009	0.130435	0.158397	0.595745	0.244481	0.412
0.047825	0	0.646628	0	0.792181	0.488791	0.807415	0.125444	1	0.914122	0.808511	0.301876	0.452
0.002073	0.22	0.197947	0	0.09465	0.604905	0.15036	0.608981	0.26087	0.272901	0.691489	0.133278	0.524
0.008743	0	0.281525	0	0.314815	0.465415	0.811535	0.284471	0.130435	0.229008	0.893617	0.357064	0.35
0.003655	0	0.210411	0	0.251029	0.897873	0.69516	0.229365	0.304348	0.229008	0.510638	0.061258	0.966
0.002892	0	0.296921	0	0.277778	0.511209	0.909372	0.128718	0.173913	0.375954	0.882979	0.381347	0.388
0.063903	0	0.646628	0	0.407407	0.489174	0.791967	0.219726	1	0.914122	0.808511	0.365618	0.382
0.035487	0	0.646628	0	0.555556	0.421153	0.466529	0.176131	1	0.914122	0.808511	0.342163	0.398
0.001498	0	0.296921	0	0.277778	0.499329	0.897013	0.117433	0.173913	0.375954	0.882979	0.292494	0.402
0.061086	0	0.646628	0	0.674897	0.592834	0.981462	0.11145	1	0.914122	0.808511	0.441501	0.304
0.013337	0	0.785557	0	0.49177	0.529795	0.976313	0.103793	0.130435	0.477099	0.914894	0.290563	0.392
0.052405	0	0.646628	0	0.674897	0.462732	0.875386	0.131946	1	0.914122	0.808511	0.476821	0.254
0.024151	0	0.70088	0	1	0.396053	1	0.035192	0.173913	0.412214	0.223404	0.4117	0.312
0.000316	0.825	0.057551	0	0.061728	0.498371	0.365602	0.467441	0.043478	0.307252	0.223404	0.157285	0.482
0.002737	0	0.785557	0	0.49177	0.439931	0.981462	0.049014	0.130435	0.477099	0.914894	0.540563	0.266
0.104786	0	0.646628	0	0.674897	0.502778	0.986612	0.102938	1	0.914122	0.808511	0.452539	0.282
0.000565	0	0.108138	0	0.213992	0.66028	0.858908	0.208431	0.043478	0.158397	0.553191	0.104029	0.472
0.001829	0	0.923387	0	0.403292	0.464648	0.880536	0.078504	0.043478	0.001908	0.691489	0.360927	0.428
0.000669	0	0.073314	0	0.211934	0.805518	0.828012	0.146532	0.086957	0.01145	0.553191	0.160872	0.796
0.000283	0.95	0.037023	0	0.037037	0.654148	0.127703	0.59324	0.086957	0.410305	0.468085	0.078091	0.698
0.003889	0	0.785557	0	0.49177	0.554321	0.983522	0.065491	0.130435	0.477099	0.914894	0.354857	0.342
0.000335	0.8	0.164589	0	0.053498	0.588044	0.211123	0.362566	0.130435	0.110687	0.702128	0.081954	0.558
0.002423	0.2	0.23827	1	0.162551	0.791339	0.503605	0.294347	0.086957	0.068702	0.638298	0.13383	0.704
0.00065	0	0.201613	0	0.234568	0.454493	0.672503	0.202848	0.173913	0.175573	0.702128	0.219371	0.378
0.064346	0	0.646628	0	0.302469	0.670627	0.763131	0.207422	1	0.914122	0.808511	0.145695	0.5
0.000656	0.7	0.065249	0	0.030864	0.533436	0.177137	0.609099	0.173913	0.326336	0.234043	0.089404	0.45
0.000718	0	0.131598	0	0.257202	0.471163	0.456231	0.220544	0.173913	0.208015	0.425532	0.231236	0.464
0.063618	0	0.646628	0	0.730453	0.509293	1	0.079586	1	0.914122	0.808511	0.410044	0.296
0.026672	0	0.70088	0	1	0.49224	1	0.026326	0.173913	0.412214	0.223404	0.719371	0.276
0.000733	0	0.147727	0	0.131687	0.490515	0.555098	0.238067	0.086957	0.114504	0.62766	0.185155	0.444
0.014242	0	0.70088	1	0.452675	0.515233	0.92379	0.060817	0.173913	0.412214	0.223404	0.104029	0.54
0.000952	0	0.073314	0	0.211934	0.688638	0.91967	0.142858	0.086957	0.01145	0.553191	0.085265	0.758
0.083147	0	0.646628	0	0.436214	0.393945	0.978373	0.029563	1	0.914122	0.808511	0.68074	0.344
0.001452	0.125	0.205645	0	0.049383	0.389538	0.349125	0.488174	0.130435	0.301527	0.670213	0.313466	0.348
0.003749	0.22	0.197947	0	0.09465	0.488025	0.329557	0.629805	0.26087	0.272901	0.691489	0.205022	0.486
0.203196	0	0.646628	0	0.604938	0.550489	1	0.064118	1	0.914122	0.808511	0.753863	0.144
0.466707	0	0.646628	0	0.633745	0.377467	0.84964	0.043449	1	0.914122	0.808511	0.707781	0.17
0.000494	0.35	0.205279	0	0.108848	0.410998	0.262616	0.50115	0	0.223282	0.457447	0.295254	0.342
0.00876	0.2	0.128666	0	0.539095	0.661621	0.841401	0.091235	0.173913	0.146947	0.042553	0.360375	0.614
0.01553	0	0.281525	0	0.314815	0.457751	0.814624	0.26011	0.130435	0.229008	0.893617	0.716887	0.264
0.002155	0	0.371334	0	0.213992	0.502203	0.406797	0.256054	0.130435	0.171756	0.638298	0.213576	0.5
0.043199	0	0.646628	1	0.792181	0.543016	0.907312	0.12509	1	0.914122	0.808511	0.318433	0.434
0.001397	0	0.350073	0	0.333333	0.442805	0.722966	0.122571	0.217391	0.467557	0.553191	0.37638	0.408
0.000853	0.22	0.197947	0	0.09465	0.650699	0.040165	0.707208	0.26087	0.272901	0.691489	0.049669	0.592
0.001626	0	0.350073	0	0.333333	0.471355	0.820803	0.147114	0.217391	0.467557	0.553191	0.236479	0.384
0.278694	0	0.646628	0	0.633745	0.342594	0.958805	0.052124	1	0.914122	0.808511	0.497792	0.166
0.000438	0	0.420455	0	0.386831	0.490324	0.760041	0.105293	0	0.164122	0.893617	0.202815	0.412
0.001403	0	0.296921	0	0.277778	0.491665	0.84758	0.09028	0.173913	0.375954	0.882979	0.34106	0.408
0.003587	0	0.785557	0	0.49177	0.549914	0.987642	0.062099	0.130435	0.477099	0.914894	0.376932	0.36
0.000533	0	0.493402	0	0.106996	0.572523	0.495366	0.439287	0.130435	0.194656	0.361702	0.156181	0.542
0.002638	0	0.253666	0	0.222222	0.483234	0.420185	0.389773	0.173913	0.19084	0.744681	0.305188	0.444
0.059422	0	0.646628	0	0.648148	0.477103	0.819773	0.094408	1	0.914122	0.808511	0.469923	0.464
0.000102	0.9	0.120601	0	0.018519	0.745928	0.322348	0.473452	0.086957	0.108779	0.351064	0.038079	0.88
0.119877	0	0.646628	0	0.730453	0.555279	0.946447	0.078049	1	0.914122	0.808511	0.613962	0.236
0.00287	0	0.346041	0	0.32716	0.471738	0.901133	0.154989	0.130435	0.223282	0.617021	0.275662	0.388
0.070605	0	0.646628	0	0.730453	0.532669	0.962925	0.085697	1	0.914122	0.808511	0.443157	0.298
0.002957	0	0.346041	0	0.32716	0.518299	0.822863	0.193982	0.130435	0.223282	0.617021	0.170254	0.432
0.000391	0.25	0.16129	0	0.084362	0.60663	0.315139	0.388391	0.130435	0.179389	0.680851	0.098234	0.56
0.000678	0	0.131598	0	0.257202	0.571949	0.31102	0.182115	0.173913	0.208015	0.425532	0.099338	0.588
0.04532	0	0.646628	0	0.302469	0.511209	0.904222	0.179114	1	0.914122	0.808511	0.307395	0.392
0.00312	0	0.253666	0	0.222222	0.411381	0.735324	0.326592	0.173913	0.19084	0.744681	0.276214	0.37
0.018057	0	0.281525	0	0.314815	0.485725	0.968074	0.239176	0.130435	0.229008	0.893617	0.513521	0.27
0.003291	0.2	0.23827	0	0.162551	0.439739	0.403708	0.30003	0.086957	0.068702	0.638298	0.310982	0.422
0.000717	0	0.492302	0	0.339506	0.590343	0.84655	0.208377	0.173913	0.169847	0.404255	0.219647	0.574
0.000878	0	0.131598	0	0.257202	0.440314	0.677652	0.142977	0.173913	0.208015	0.425532	0.218267	0.452
0.016377	0	0.70088	0	0.452675	0.752635	0.905252	0.076503	0.173913	0.412214	0.223404	0	1
0.008489	0.2	0.128666	0	0.539095	0.383024	0.61689	0.077922	0.173913	0.146947	0.042553	0.240618	0.456
0.026552	0	0.70088	0	1	0.261544	0.955716	0.030118	0.173913	0.412214	0.223404	0.767108	0.292
0.050979	0	0.646628	0	0.792181	0.543591	0.876416	0.126272	1	0.914122	0.808511	0.167219	0.5
0.001853	0	0.296921	0	0.277778	0.435907	0.916581	0.098337	0.173913	0.375954	0.882979	0.467163	0.39
0.003954	0	0.210411	1	0.251029	0.64955	0.881565	0.157508	0.304348	0.229008	0.510638	0.220199	0.534
0.000352	0.8	0.038856	0	0.039095	0.711439	0.364573	0.561922	0.043478	0.270992	0	0.134934	0.692
0.121703	0	0.646628	0	0.604938	0.617168	0.905252	0.062736	1	0.914122	0.808511	0.663907	0.15
0.078182	0	0.646628	0	0.648148	0.41234	0.969104	0.072466	1	0.914122	0.808511	0.424393	0.302
0.010672	0	0.281525	0	0.314815	0.476336	0.884655	0.302249	0.130435	0.229008	0.893617	0.429084	0.296
0.000255	0.4	0.028959	0	0.090535	0.64725	0.325438	0.696787	0	0.282443	0.755319	0.11479	0.532
0.005133	0	0.210411	0	0.244856	0.737881	0.762101	0.231147	0.304348	0.229008	0.510638	0.09713	0.634
0.092851	0	0.646628	1	0.582305	0.44338	0.892894	0	1	0.914122	0.808511	0.197296	1
0.000293	0	0.06305	0	0.150206	0.658555	0.441813	0.448545	0.086957	0.066794	0.648936	0.033389	0.668
0.000974	0	0.923387	0	0.403292	0.459858	0.92688	0.087052	0.043478	0.001908	0.691489	0.44702	0.41
0.00547	0	0.346041	0	0.32716	0.589002	0.819773	0.198956	0.130435	0.223282	0.617021	0.077539	0.456
0.161036	0	0.646628	0	0.471193	0.511209	0.876416	0.074712	1	0.914122	0.808511	0.314018	0.428
0.0005	0	0.173387	0	0.26749	0.527879	0.362513	0.484573	0.173913	0.070611	0.808511	0.108996	0.444
0.007387	0.2	0.128666	0	0.539095	0.722744	1	0.069565	0.173913	0.146947	0.042553	0.167219	0.72
0.054016	0	0.646628	0	0.674897	0.601648	0.897013	0.133483	1	0.914122	0.808511	0.405353	0.328
0.0007	0	0.089076	0	0.123457	0.738647	0.6138	0.215115	0.043478	0.169847	0.574468	0.123068	0.664
0.006838	0	0.210411	0	0.251029	0.585744	0.802266	0.194828	0.304348	0.229008	0.510638	0.161976	0.602
0.006	0.2	0.128666	0	0.539095	0.697835	0.812564	0.089343	0.173913	0.146947	0.042553	0.216887	0.676
0.00197	0	0.253666	0	0.222222	0.539375	0.529351	0.31016	0.173913	0.19084	0.744681	0.141832	0.462
0.002842	0	0.785557	0	0.49177	0.408507	0.958805	0.059899	0.130435	0.477099	0.914894	0.4266	0.324
0.001941	0	0.338343	0	0.411523	0.4041	0.266735	0.15177	0.217391	0.389313	0.702128	0.437914	0.462
0.001315	0	0.350073	0	0.333333	0.450661	0.92688	0.111286	0.217391	0.467557	0.553191	0.399558	0.376
0.002138	0.22	0.197947	0	0.09465	0.510634	0.785788	0.629805	0.26087	0.272901	0.691489	0.23234	0.41
0.000554	0.7	0.065249	0	0.030864	0.666794	0.07312	0.609099	0.173913	0.326336	0.234043	0.083057	0.58
0.000319	0.35	0.205279	0	0.108848	0.473271	0.210093	0.50115	0	0.223282	0.457447	0.168322	0.388
0.011775	0	0.281525	0	0.314815	0.454876	0.271885	0.306359	0.130435	0.229008	0.893617	0.13383	0.462
0.000412	0.8	0.053152	0	0.057613	0.402759	0.195675	0.859888	0.130435	0.280534	1	0.174393	0.364
0.086161	0	0.646628	0	0.633745	0.418854	0.988671	0.045813	1	0.914122	0.808511	0.501932	0.17
0.031173	0	0.70088	0	1	0.257137	0.977343	0.019669	0.173913	0.412214	0.223404	0.760486	0.236
0.430994	0	0.646628	0	0.633745	0.362522	1	0.032736	1	0.914122	0.808511	0.796358	0.1
0.000734	0	0.923387	0	0.403292	0.468097	0.836251	0.0971	0.043478	0.001908	0.691489	0.346026	0.406
0.000215	0.55	0.121701	0	0.203704	0.60069	0.550978	0.418527	0.173913	0.349237	0.531915	0.150386	0.478
0.000856	0.3	0.163856	0	0.088477	0.559494	0.160659	0.460157	0.217391	0.215649	0.425532	0.127759	0.474
0.003071	0	0.338343	0	0.411523	0.453152	0.408857	0.113859	0.217391	0.389313	0.702128	0.327263	0.49
0.18889	0	0.646628	0	0.648148	0.328799	0.980433	0.026962	1	0.914122	0.808511	0.802428	0.144
0.281441	0	0.646628	0	0.633745	0.46484	1	0.041757	1	0.914122	0.808511	0.690949	0.112
0.053344	0	0.646628	0	0.674897	0.567925	0.860968	0.118779	1	0.914122	0.808511	0.452539	0.282
0.024085	0	0.70088	0	1	0.411573	0.984552	0.044885	0.173913	0.412214	0.223404	0.387969	0.388
0.064088	0	0.646628	0	0.302469	0.611037	0.741504	0.200247	1	0.914122	0.808511	0.165839	0.474
0.003643	0	0.210411	0	0.251029	0.483809	0.603502	0.229365	0.304348	0.229008	0.510638	0.252483	0.48
0.090474	0	0.646628	0	0.409465	0.35754	0.952626	0.118233	1	0.914122	0.808511	0.452815	0.276
0.003506	0	0.346041	0	0.32716	0.450853	0.826982	0.260892	0.130435	0.223282	0.617021	0.458057	0.356
0.763342	0	0.646628	0	0.633745	0.406591	1	0.026898	1	0.914122	0.808511	0.586369	0.1
0.114945	0	0.646628	0	0.471193	0.502778	0.966014	0.094654	1	0.914122	0.808511	0.449779	0.292
0.042359	0	0.646628	0	0.555556	0.458134	0.84243	0.158399	1	0.914122	0.808511	0.425497	0.38
0.005682	0	0.210411	0	0.251029	0.727534	0.707518	0.274477	0.304348	0.229008	0.510638	0.082781	0.63
0.000084	0.8	0	0	0.076132	0.826595	0.299691	0.410916	0.130435	0.129771	0.191489	0.034216	1
0.000948	0.45	0.109238	0	0.106996	0.64955	0.191555	0.486519	0.173913	0.402672	0.276596	0.092991	0.66
0.000401	0.28	0.534457	0	0.162551	0.552021	0.522142	0.230638	0.130435	0.158397	0.595745	0.177428	0.458
0.002426	0	0.350073	0	0.333333	0.484959	0.952626	0.128982	0.217391	0.467557	0.553191	0.423841	0.374
0.000983	0.125	0.271628	0	0.286008	0.446062	0.371782	0.392956	0.173913	0.236641	0.276596	0.385762	0.434
0.006004	0.2	0.128666	0	0.390947	0.748994	0.511843	0.158445	0.173913	0.146947	0.042553	0.039459	0.87
0.168788	0	0.646628	0	0.471193	0.333972	0.972194	0.088307	1	0.914122	0.808511	0.639625	0.24
0.00021	0	0.052419	0	0.273663	0.570799	0.584964	0.467159	0	0.448473	0.351064	0.190949	0.33
0.000525	0	0.108138	0	0.213992	0.674075	0.619979	0.207777	0.043478	0.158397	0.553191	0.109547	0.574
0.052159	0	0.646628	0	0.471193	0.655106	0.666323	0.127609	1	0.914122	0.808511	0.274007	0.596
0.009376	0	0.281525	0	0.314815	0.390496	0.852729	0.302358	0.130435	0.229008	0.893617	0.407837	0.278
0.00578	0	0.210411	1	0.251029	0.588235	0.757981	0.274477	0.304348	0.229008	0.510638	0.215508	0.502
0.04122	0	0.646628	0	0.407407	0.527112	0.504634	0.260264	1	0.914122	0.808511	0.244205	0.424
0.001008	0.4	0.218109	0	0.127572	0.630964	0.410917	0.285326	0.130435	0.127863	0.531915	0.034492	0.64
0.00043	0.25	0.16129	0	0.084362	0.585936	0.69516	0.388391	0.130435	0.179389	0.680851	0.15149	0.478
0.001625	0	1	0	0.460905	0.362713	0.92482	0.062863	0.130435	1	0.797872	0.450607	0.304
0.15994	0	0.646628	0	0.633745	0.533052	1	0.04042	1	0.914122	0.808511	0.512969	0.144
0.124781	0	0.646628	0	0.582305	0.257712	1	0.004056	1	0.914122	0.808511	0.9117	0.276
0.002303	0.125	0.271628	0	0.286008	0.396628	1	0.450354	0.173913	0.236641	0.276596	0.778146	0.33
0.002294	0.2	0.105205	0	0.119136	0.622916	0.301751	0.270176	0.173913	0.055344	0.244681	0.086093	0.702
0.001122	0.3	0.163856	0	0.088477	0.485534	0.640577	0.473452	0.217391	0.215649	0.425532	0.294426	0.402
0.000175	0.6	0.090543	0	0.032922	0.620617	0.072091	0.462858	0	0.148855	0.319149	0.09106	0.622
0.002245	0.22	0.197947	0	0.09465	0.389347	0.757981	0.620657	0.26087	0.272901	0.691489	0.297185	0.352
0.000579	0	0.073314	0	0.211934	0.655106	0.571576	0.154534	0.086957	0.01145	0.553191	0.091336	0.744
0.092636	0	0.646628	0	0.674897	0.73424	0.992791	0.120316	1	0.914122	0.808511	0.414183	0.356
0.00107	0	0.453446	0	0.106996	0.520789	0.737384	0.265766	0.173913	0.402672	0.648936	0.282561	0.4
0.000908	0	0.453446	0	0.106996	0.494156	0.441813	0.269249	0.173913	0.402672	0.648936	0.235651	0.416
0.0016	0	0.296921	0	0.277778	0.60663	0.792997	0.149879	0.173913	0.375954	0.882979	0.212196	0.55
0.000816	0	0.453446	0	0.106996	0.51964	0.031926	0.283889	0.173913	0.402672	0.648936	0.139349	0.482
0.826435	0	0.646628	0	0.604938	0.459092	1	0.061199	1	0.914122	0.808511	0.521247	0.176
0.000425	0.7	0.065249	0	0.030864	0.634221	0.45829	0.609099	0.173913	0.326336	0.234043	0.119757	0.496
0.015946	0	0.70088	0	1	0.565051	1	0.057862	0.173913	0.412214	0.223404	0.156181	0.466
0.000948	0.2	0.23827	1	0.162551	0.452002	0.603502	0.253517	0.086957	0.068702	0.638298	0.328918	0.414
0.00199	0	1	0	0.460905	0.355049	0.982492	0.056907	0.130435	1	0.797872	0.613687	0.14
0.000421	0.8	0.106672	0	0.026749	0.426518	0.290422	0.498495	0.130435	0.28626	0.37234	0.234823	0.388
0.178353	0	0.646628	0	0.588477	0.571757	0.990731	0.035428	1	0.914122	0.808511	0.53394	0.218
0.001249	0.125	0.271628	0	0.286008	0.469055	0.823893	0.463503	0.173913	0.236641	0.276596	0.318433	0.378
0.006803	0.2	0.128666	0	0.539095	0.985438	0.865088	0.061054	0.173913	0.146947	0.042553	0.093543	1
0.000998	0	0.453446	0	0.106996	0.522131	0.433574	0.306723	0.173913	0.402672	0.648936	0.198951	0.428
0.000815	0.8	0.164589	0	0.053498	0.687296	0.255407	0.362566	0.130435	0.110687	0.702128	0.050497	0.746
0.04004	0	0.646628	0	0.401235	0.551063	0.742533	0.160673	1	0.914122	0.808511	0.34851	0.464
0.000823	0.6	0.045088	0	0.053498	0.578272	0.339856	0.871218	0.130435	0.427481	0.606383	0.103753	0.482
0.004448	0	0.346041	0	0.32716	0.540525	0.662204	0.218507	0.130435	0.223282	0.617021	0.238135	0.462
0.000609	0	0.073314	0	0.211934	0.496647	0.678682	0.195519	0.086957	0.01145	0.553191	0.315121	0.592
0.065929	0	0.646628	0	0.633745	0.544932	0.958805	0.049759	1	0.914122	0.808511	0.486755	0.25
0.000612	0	0.420455	0	0.386831	0.65434	0.907312	0.094381	0	0.164122	0.893617	0.107892	0.478
0.000814	0.45	0.109238	0	0.106996	0.617168	0.393409	0.241795	0.173913	0.402672	0.276596	0.136589	0.64
0.008362	0	0.281525	0	0.314815	0.452769	0.939238	0.297357	0.130435	0.229008	0.893617	0.402042	0.312
0.001213	0	0.492302	1	0.339506	0.538801	0.92173	0.203121	0.173913	0.169847	0.404255	0.241998	0.46
